0.07768671	-0.024366725	-0.008661147	0.04070762	-0.017190639	0.038189083	0.0033332517	0.03650898	-0.01753815	-0.0036344058	0.031085229	-0.04732927	-0.12775184	-0.0052108523	-0.016015762	0.0010714047
0.13278197	-0.034655105	-0.016297653	-0.030120663	0.009133312	-0.035822872	0.033801813	0.094548196	-0.098904565	-0.007148244	0.059966892	-0.10387041	-0.065534405	0.0010867902	0.073438674	0.04174324
0.13700217	-0.13450134	-0.12625045	-0.06565951	0.048067905	-0.057896085	0.034477018	0.0546586	-0.08934089	0.0014123156	0.07803008	-0.11652983	-0.1687278	-0.038982175	0.0648401	0.06469197
-0.13686378	0.22208492	0.33973786	0.25684157	-0.23368073	0.29705027	-0.13246538	-0.25486064	0.28329745	-0.20753717	-0.2738174	0.22501813	-0.015950147	0.20108385	-0.18197702	-0.3040665
0.058940526	-0.01798379	0.021500703	-0.023648752	-0.05395005	0.01988238	0.04656	-0.011029227	0.078395486	-0.020717794	-0.037488654	0.06676119	-0.06325233	0.014833644	-0.050589453	-0.069462255
0.1481668	-0.06006897	-0.016945148	-0.030465178	0.043713167	-0.049166188	0.18694264	0.03567148	-0.022314789	0.02410964	0.097501144	-0.04959304	-0.03132085	-0.055662327	0.09876786	0.047489583
0.13136078	0.25688174	0.28492433	0.18119007	-0.17622049	0.27454236	0.06385581	-0.2323917	0.23599775	-0.18565045	-0.23730183	0.16833875	-0.15811263	0.19029535	-0.1640814	-0.23040016
0.09010225	-0.057483498	-0.057392623	-0.051872052	0.034396384	0.036073357	0.039908372	0.032107405	-0.0042414474	-0.007785941	0.042700544	-0.039625186	-0.004828544	-0.0091402335	0.0014139106	0.0013999667
0.06247045	0.2236355	0.30716878	0.17674819	-0.22178975	0.24306388	-0.017625146	-0.27899474	0.2539225	-0.21801186	-0.18695274	0.18528286	-0.19998938	0.21689433	-0.20064533	-0.28517914
-0.03399531	-0.0050305054	0.028071783	0.06165831	-0.05910613	0.048796237	0.010823487	0.027078826	-0.014663656	-0.05454453	-0.056699708	0.025570896	-0.08802116	0.01149704	-0.018223522	0.002514569
0.0033603427	0.23034179	0.31281522	0.2846578	-0.22051466	0.23982309	-0.038277708	-0.28857544	0.21669506	-0.24385706	-0.18258037	0.19421488	-0.102702364	0.21084107	-0.17037651	-0.27708974
-0.047561616	0.024829417	-0.036901504	0.03201832	0.046741564	-0.044881556	-0.042822827	0.013149793	0.03169239	-0.051929336	-0.04243462	-0.021686958	-0.08842951	-0.049809407	-0.051965326	0.01514737
-0.18428686	0.093844876	0.21670094	0.14278112	-0.16963877	0.13018557	-0.121668935	-0.1410126	0.13393353	-0.13483444	-0.13797817	0.1323234	0.14844675	0.14917889	-0.06078767	-0.17292358
0.16049236	-0.23068327	-0.24307337	-0.18755093	0.21553454	-0.21662702	0.16194013	0.20952399	-0.22441682	0.117174335	0.19912244	-0.20521852	-0.060027223	-0.14011088	0.14506091	0.21855617
0.03893895	-0.051165268	0.002810368	-0.0046045985	0.060008578	-0.050677184	-0.0051643755	0.037195902	0.0076217116	0.037885662	-0.029328326	-0.030191237	0.00961572	-0.059302192	0.059770588	0.012461554
0.08858991	0.040009484	0.009881964	0.023985056	0.024727505	-0.031941675	-0.020746337	0.02321653	0.048480723	-0.011838532	-0.041816816	0.03543393	-0.020241452	0.024118954	-0.0098255575	0.0036125437
0.09862834	-0.093674205	-0.040621713	-0.001672252	0.022408212	0.007433425	0.12201961	0.009804036	-0.026090603	-0.014645574	0.009988771	-0.054941505	0.07031695	-0.030331418	0.051289897	0.038710937
0.008340874	0.057771523	0.101960875	0.043796077	-0.04026185	0.032777272	0.0017771627	-0.021125859	0.08249844	-0.04393033	-0.01305284	0.10128658	0.058930997	0.05241874	-0.051018782	-0.08191028
-0.05068901	-0.027042326	-0.054357953	0.023613617	0.030425707	-0.04074312	-0.048961636	-0.03577826	-0.04840174	-0.034025792	0.043537166	-0.009959054	-0.12725885	0.016321734	-0.027656646	-0.009144561
0.018979017	0.15597947	0.12529913	0.10692299	-0.1491487	0.11276204	0.07639735	-0.17155911	0.10019001	-0.10023174	-0.082595855	0.086025715	-0.07898517	0.08411871	-0.1309803	-0.104451425
-0.0068789274	0.071752116	-0.015723245	0.07176183	-0.0845372	0.101662	-0.026853617	0.0092036165	0.016128847	-0.07368576	-0.07029832	0.06167314	-0.110604584	0.013485404	0.020188294	-0.039613348
0.21009193	-0.05198444	-0.08141554	-0.072850056	-0.026996927	-0.04855522	0.1292333	0.016723681	-0.016040877	0.05505443	-0.01118747	-0.02549958	-0.056467496	-0.03636781	-0.02724901	0.0048199454
0.039723635	-0.053016454	0.013185262	0.0031744097	0.039359726	-0.06116001	-0.0377042	0.039662957	0.018079566	0.020950446	-0.016276842	-0.04685672	-0.113503195	0.031509634	-0.024679868	0.057630956
-0.0027106577	-0.026886696	0.03103739	0.016920038	-0.03696964	0.024021184	0.023785345	-0.007545046	0.020059148	-0.003940907	-0.046217106	0.033334	-0.15028858	0.052912153	-0.087872334	0.03065362
-0.11501204	0.0640025	0.012457359	0.043963216	-0.09268269	0.076303266	-0.09107892	-0.020453848	0.06164186	-0.078845754	-0.026036173	0.04772034	-0.00023180377	0.074806176	0.0088739125	-0.07455353
-0.17153624	0.17399183	0.20002145	0.19066305	-0.18415518	0.24846469	-0.09387672	-0.25206134	0.14978592	-0.14376432	-0.19740377	0.20130552	-0.072423585	0.1406477	-0.10136475	-0.270468
0.07989957	0.044558927	0.026993068	0.08341278	-0.09639316	0.09097263	-0.011594325	-0.08600412	0.06475045	-0.0690484	-0.068051256	0.08835955	-0.20637068	0.09157337	-0.042795666	-0.027447404
-0.17620917	0.010533661	-0.064604454	-0.008133431	-0.01262253	-0.082360774	-0.12594055	-0.021922253	0.00634748	-0.018366648	-0.019552339	-0.032242227	0.20310499	-0.06568372	0.048076592	0.0016667921
0.06724827	-0.033038817	-0.11368347	-0.09970551	0.08863086	-0.06774238	0.1127582	0.03483009	-0.04668571	0.09614278	0.049153596	-0.091608725	0.117130525	-0.08670222	0.037470732	0.100210525
-0.18064292	0.18026412	0.22452271	0.18046364	-0.14607862	0.18829535	-0.26229072	-0.1874363	0.22490686	-0.13268352	-0.22878401	0.22704019	0.034192193	0.16845895	-0.114002526	-0.23205018
-0.27627936	0.26243287	0.28452992	0.2954273	-0.18699162	0.27061564	-0.21884924	-0.30773112	0.2247096	-0.2727397	-0.22034128	0.26616925	-0.0481089	0.1990201	-0.2447568	-0.26234475
-0.0142182885	0.047057994	0.08793631	0.014046525	-0.0150545435	0.067434646	0.0003064913	-0.06297055	0.084953114	-0.06380524	-0.038137466	0.07491692	0.10053821	0.1001906	-0.04307107	-0.0876573
-0.116368584	0.22177231	0.20883222	0.17592938	-0.23982446	0.23201908	-0.14572904	-0.1579851	0.20706718	-0.15339094	-0.2221965	0.24416122	-0.1885154	0.18396026	-0.22861882	-0.24055411
-0.055967487	0.015090845	-0.01481131	0.055214442	-0.013302235	-0.039993733	-0.019376315	-0.031190757	-0.03766696	-0.005432715	-0.0155072585	0.025816662	0.070718914	-0.013472833	0.012665185	-0.008714517
0.058075782	-0.036819562	-0.08762207	-0.08313102	-0.011597327	-0.0686878	0.04369559	0.011090965	-0.018082315	0.00032053536	0.031189254	-0.09666826	-0.05166988	-0.047949478	0.018524626	0.10170689
-0.07648414	0.054130513	0.051177323	0.069553316	-0.017189395	-0.009211256	-0.029727299	-0.03853713	0.07134848	-0.07687346	0.012734678	0.022410564	0.12361524	0.08843779	-0.0004140308	-0.055870123
0.034945082	0.076018915	0.022541376	0.03249859	-0.039385725	0.08596731	-0.032489736	-0.060609218	0.06476865	-0.036515202	-0.06028333	0.0022534828	-0.07236026	0.08629303	-0.12008792	-0.09595565
-0.011944896	-0.009635023	-0.08300638	-0.0044123633	0.019326331	-0.07642965	0.0038685251	0.040284473	-0.034306783	0.013571268	0.03600078	-0.05996963	0.06436805	-0.05286296	0.03178233	0.009379657
0.24350025	-0.16087987	-0.2186168	-0.15297991	0.12718879	-0.2002896	0.20472892	0.19796577	-0.13767429	0.15786542	0.17251043	-0.22631302	0.074323855	-0.21164025	0.12523706	0.2063914
-0.0196774	0.017028922	0.08517255	-0.0058597806	-0.07219859	0.08317891	-0.043256592	-0.04160429	0.051219568	-0.046198472	-0.051011853	0.07302797	-0.09726146	0.08770622	-0.054788526	-0.0134638315
-0.19300842	0.090982065	0.10916658	0.050542746	-0.08650677	0.060737792	-0.16557878	-0.06587724	0.104579926	-0.04468088	-0.11235115	0.06232165	0.023652062	0.049241405	-0.03187665	-0.046916716
0.18755074	-0.10684978	-0.16461357	-0.16548339	0.10302461	-0.15620232	0.10789757	0.11089427	-0.15879916	0.10104453	0.1476662	-0.111281775	-0.0038379778	-0.14588696	0.13458882	0.1255838
-0.087440446	-0.08778092	-0.1401175	-0.1004446	0.11685656	-0.18000735	-0.067189775	0.0946154	-0.10830491	0.07875774	0.13442495	-0.09720791	0.18708631	-0.11621475	0.14501087	0.14628428
0.25045636	-0.3390193	-0.30789843	-0.35032508	0.33959395	-0.35791576	0.20799588	0.30778444	-0.29072517	0.2964344	0.26564527	-0.2748522	0.15317687	-0.30152094	0.30495185	0.34747
-0.18627508	0.033499405	0.018283874	0.06327138	-0.010082125	0.00820395	-0.19574556	-0.088766016	0.005234977	0.020371247	-0.049624093	0.025261488	0.022779038	0.008548728	-0.053809952	-0.06258033
-0.3158195	0.18232308	0.22527283	0.19177552	-0.0912855	0.18354401	-0.30620474	-0.1439637	0.19872001	-0.122270875	-0.13278544	0.12084668	0.14213705	0.10041482	-0.056670167	-0.21833919
-0.02625774	0.05991447	0.032877367	0.04891286	-0.06809093	0.00049925665	-0.020023338	0.019305207	0.03578162	-0.0497519	-0.0473048	0.02316018	0.023684766	-0.016591063	-0.050120495	-0.042811796
0.47973788	-0.57912093	-0.5074857	-0.5099511	0.49455902	-0.50493026	0.46788427	0.55058295	-0.4993504	0.45575488	0.50887686	-0.54057914	0.2336696	-0.48784783	0.48588657	0.5193513
0.1777467	-0.08612083	-0.12898374	-0.11671419	0.034722693	-0.08358661	0.12999333	0.05377806	-0.1263403	0.042770673	0.10950005	-0.10459382	0.016313756	-0.14589822	0.12261304	0.052138798
-0.06485241	0.37878662	0.49979	0.39323604	-0.39575997	0.49844015	-0.15881559	-0.41831666	0.3664675	-0.37701178	-0.35343736	0.43707713	-0.51310766	0.37403467	-0.35715532	-0.42657802
-0.12260413	0.19056325	0.2535077	0.18858802	-0.22695135	0.2713333	-0.10331424	-0.2497043	0.23998892	-0.19020344	-0.26047128	0.22747627	-0.15728295	0.2104065	-0.20812096	-0.23174523
0.040219564	-0.045931105	-0.08914472	-0.09301395	0.068355374	-0.062737696	-0.06341013	0.021310993	-0.101351656	0.049168862	0.112134516	-0.051247	0.13910258	-0.050542053	0.13233915	0.062067017
-0.001285122	0.04901858	0.12712762	0.06202544	-0.06651071	0.061418463	-0.06996137	-0.08543556	0.04588857	-0.09020318	-0.07211691	0.10889206	-0.057855442	0.1119597	-0.02628745	-0.09198196
0.031150965	-0.007144143	0.070119046	0.048539314	-0.06908374	0.07873628	0.0030699628	-0.010370809	0.042003922	-0.051178012	-0.036636185	0.037149146	-0.11231562	0.009721153	-0.018271184	-0.04168151
-0.058453754	-0.065180056	0.016861515	-0.077548526	0.046612613	-0.05092622	-0.08269538	0.09651165	-0.0127629535	0.019153204	0.06921882	-0.08368252	0.20924006	-0.04919629	0.07227333	0.028303083
0.17399712	-0.1921238	-0.1723455	-0.168028	0.15784356	-0.15215223	0.15247132	0.21513258	-0.205926	0.121287614	0.13075565	-0.22491325	0.025616836	-0.16086909	0.11755288	0.18475367
0.022714252	-0.015926786	-0.051668122	-0.011741946	-0.008873936	0.028760437	0.015613454	0.034332268	-0.059775773	0.018063724	0.038011476	-0.025536757	-0.09390089	-0.041996922	0.033498168	0.016538864
0.17919229	-0.10830284	-0.12683758	-0.13481012	0.050076667	-0.14356232	0.178535	0.1330285	-0.091525875	0.12346801	0.14443532	-0.12205254	0.060910814	-0.11898978	0.12338193	0.1140648
0.055510323	-0.052677274	-0.037465073	0.022498447	0.0058419392	0.027272472	0.014023185	-0.03723751	-0.040951673	0.021263069	0.00444655	-0.033859972	-0.071405835	0.002700188	-0.0276115	-0.024555776
0.074415006	-0.09517672	-0.060225982	-0.08984522	0.015726857	-0.09090096	-0.007535025	0.034184884	-0.016954467	0.08833495	0.07273561	-0.085083224	-0.08331246	-0.060758397	0.020493792	0.08160743
0.017743818	-0.008979948	0.06969713	0.030425556	-0.09136664	0.034902092	-0.019132884	-0.07153447	0.03178219	-0.053472623	-0.04353223	0.03908818	-0.11166108	0.08492787	-0.07065339	-0.037012406
-0.07518409	0.21016549	0.26943243	0.25972325	-0.24867667	0.22851558	-0.17245303	-0.24415275	0.20049632	-0.26158786	-0.2277218	0.23643266	-0.20067522	0.18121031	-0.22242509	-0.21771266
-0.2091686	0.42553142	0.48064446	0.42141408	-0.40266526	0.4571572	-0.20454755	-0.36613297	0.36976618	-0.37063503	-0.35681668	0.4055175	-0.36156642	0.35317516	-0.40734273	-0.43425503
